Pokemon,Gender,Location,Version,Chance,Condition,Max Level,Min Level,Method,Evolves From
golduck,4,unova-route-14-area,white-2,1,,35,35,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,abundant-shrine-area,black-2,10,,34,34,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,abundant-shrine-area,white-2,10,,34,34,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,seaside-cave-1f,black-2,1,,36,36,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,seaside-cave-1f,white-2,1,,36,36,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,seaside-cave-b1f,black-2,10,,40,40,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,seaside-cave-b1f,white-2,10,,40,40,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,nature-sanctuary-area,black-2,10,,57,57,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,nature-sanctuary-area,white-2,10,,57,57,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,unova-route-22-area,black-2,10,,40,40,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,unova-route-22-area,white-2,10,,40,40,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,unova-route-23-area,black-2,10,,50,50,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,unova-route-23-area,white-2,10,,50,50,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,johto-safari-zone-zone-wetland,heartgold,10,time-night,17,17,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
golduck,4,johto-safari-zone-zone-wetland,soulsilver,10,time-night,17,17,walk,"{'name': 'psyduck', 'url': 'https://pokeapi.co/api/v2/pokemon-species/54/'}"
mankey,4,sinnoh-route-225-area,diamond,1,radar-on,22,22,walk,
mankey,4,sinnoh-route-225-area,pearl,1,radar-on,22,22,walk,
mankey,4,sinnoh-route-225-area,platinum,1,radar-on,47,47,walk,
mankey,4,sinnoh-sea-route-226-area,diamond,1,radar-on,22,22,walk,
mankey,4,sinnoh-sea-route-226-area,pearl,1,radar-on,22,22,walk,
mankey,4,sinnoh-sea-route-226-area,platinum,1,radar-on,47,47,walk,
mankey,4,johto-route-42-area,gold,30,time-night,15,15,walk,
mankey,4,johto-route-42-area,heartgold,10,radio-off,15,15,walk,
mankey,4,rock-tunnel-1f,firered,5,,17,17,walk,
mankey,4,rock-tunnel-1f,leafgreen,5,,17,17,walk,
mankey,4,rock-tunnel-b1f,firered,5,,16,16,walk,
mankey,4,rock-tunnel-b1f,leafgreen,5,,16,16,walk,
mankey,4,kanto-route-3-area,yellow,15,,9,9,walk,
mankey,4,kanto-route-3-area,firered,10,,7,7,walk,
mankey,4,kanto-route-3-area,leafgreen,10,,7,7,walk,
mankey,4,kanto-route-4-area,yellow,15,,9,9,walk,
mankey,4,kanto-route-4-area,firered,1,,12,12,walk,
mankey,4,kanto-route-4-area,leafgreen,1,,12,12,walk,
mankey,4,kanto-route-5-area,red,1,,16,16,walk,
mankey,4,kanto-route-6-area,red,1,,16,16,walk,
mankey,4,kanto-route-7-area,red,1,,20,20,walk,
mankey,4,kanto-route-8-area,red,10,,20,20,walk,
mankey,4,kanto-route-9-area,gold,30,time-night,13,13,walk,
mankey,4,kanto-route-9-area,heartgold,10,radio-off,13,13,walk,
mankey,4,kanto-route-22-area,yellow,5,,5,5,walk,
mankey,4,kanto-route-22-area,firered,1,,5,5,walk,
mankey,4,kanto-route-22-area,leafgreen,1,,5,5,walk,
mankey,4,kanto-route-23-area,yellow,5,,41,41,walk,
mankey,4,kanto-route-23-area,firered,10,,34,34,walk,
mankey,4,kanto-route-23-area,leafgreen,10,,34,34,walk,
primeape,4,sinnoh-route-225-area,diamond,10,radar-on,51,51,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,sinnoh-route-225-area,pearl,10,radar-on,51,51,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,sinnoh-route-225-area,platinum,10,radar-on,50,50,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,sinnoh-sea-route-226-area,diamond,10,radar-on,53,53,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,sinnoh-sea-route-226-area,pearl,10,radar-on,53,53,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,sinnoh-sea-route-226-area,platinum,10,radar-on,50,50,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,kanto-route-9-area,gold,1,time-night,15,15,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,kanto-route-9-area,heartgold,1,,15,15,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,cerulean-cave-1f,firered,1,,61,61,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,cerulean-cave-1f,leafgreen,1,,61,61,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,cerulean-cave-1f,heartgold,4,,39,39,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,kanto-route-23-area,yellow,1,,46,46,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,kanto-route-23-area,firered,5,,42,42,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,kanto-route-23-area,leafgreen,5,,42,42,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,kanto-victory-road-2-2f,firered,10,,42,42,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
primeape,4,kanto-victory-road-2-2f,leafgreen,10,,42,42,walk,"{'name': 'mankey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/56/'}"
growlithe,2,sinnoh-route-201-area,diamond,4,slot2-firered,2,2,walk,
growlithe,2,sinnoh-route-201-area,pearl,4,slot2-firered,2,2,walk,
growlithe,2,sinnoh-route-201-area,platinum,4,slot2-firered,2,2,walk,
growlithe,2,sinnoh-route-202-area,diamond,4,slot2-firered,2,2,walk,
growlithe,2,sinnoh-route-202-area,pearl,4,slot2-firered,2,2,walk,
growlithe,2,sinnoh-route-202-area,platinum,4,slot2-firered,2,2,walk,
growlithe,2,johto-route-35-area,crystal,20,"swarm-no, time-morning",13,13,walk,
growlithe,2,johto-route-36-area,gold,1,time-day,15,15,walk,
growlithe,2,johto-route-36-area,crystal,10,time-morning,5,5,walk,
growlithe,2,johto-route-36-area,heartgold,1,time-day,15,15,walk,
growlithe,2,johto-route-37-area,gold,1,time-day,16,16,walk,
growlithe,2,johto-route-37-area,crystal,10,time-morning,16,16,walk,
growlithe,2,johto-route-37-area,heartgold,1,time-day,15,15,walk,
growlithe,2,johto-route-48-area,heartgold,4,,22,22,walk,
growlithe,2,kanto-route-7-area,red,5,,20,20,walk,
growlithe,2,kanto-route-7-area,gold,1,time-day,15,15,walk,
growlithe,2,kanto-route-7-area,firered,5,,20,20,walk,
growlithe,2,kanto-route-7-area,heartgold,1,time-day,15,15,walk,
growlithe,2,kanto-route-8-area,red,1,,18,18,walk,
growlithe,2,kanto-route-8-area,gold,5,time-night,18,18,walk,
growlithe,2,kanto-route-8-area,crystal,10,time-morning,17,17,walk,
growlithe,2,kanto-route-8-area,firered,1,,18,18,walk,
growlithe,2,kanto-route-8-area,heartgold,1,time-night,17,17,walk,
growlithe,2,pokemon-mansion-1f,red,10,,34,34,walk,
growlithe,2,pokemon-mansion-1f,yellow,1,,38,38,walk,
growlithe,2,pokemon-mansion-1f,firered,1,,32,32,walk,
growlithe,2,pokemon-mansion-2f,red,20,,32,32,walk,
growlithe,2,pokemon-mansion-2f,firered,1,,32,32,walk,
growlithe,2,pokemon-mansion-3f,red,20,,33,33,walk,
growlithe,2,pokemon-mansion-3f,firered,1,,32,32,walk,
growlithe,2,pokemon-mansion-b1f,red,15,,35,35,walk,
growlithe,2,pokemon-mansion-b1f,firered,1,,32,32,walk,
growlithe,2,virbank-complex-inner,black-2,10,,13,13,walk,
growlithe,2,virbank-complex-inner,white-2,10,,13,13,walk,
poliwag,4,sinnoh-route-225-area,diamond,1,,25,10,good-rod,
poliwag,4,sinnoh-route-225-area,pearl,1,,25,10,good-rod,
poliwag,4,sinnoh-route-227-area,diamond,30,,30,20,surf,
poliwag,4,sinnoh-route-227-area,pearl,30,,30,20,surf,
poliwag,4,sinnoh-route-227-area,platinum,30,,45,35,surf,
poliwag,4,sinnoh-route-228-area,diamond,30,,30,20,surf,
poliwag,4,sinnoh-route-228-area,pearl,30,,30,20,surf,
poliwag,4,sinnoh-route-228-area,platinum,30,,45,35,surf,
poliwag,4,johto-route-30-area,gold,30,,19,15,surf,
poliwag,4,johto-route-30-area,silver,30,,19,15,surf,
poliwag,4,johto-route-30-area,crystal,30,,19,15,surf,
poliwag,4,johto-route-30-area,heartgold,30,,20,10,surf,
poliwag,4,johto-route-30-area,soulsilver,30,,20,10,surf,
poliwag,4,johto-route-31-area,gold,30,,19,15,surf,
poliwag,4,johto-route-31-area,silver,30,,19,15,surf,
poliwag,4,johto-route-31-area,crystal,30,,19,15,surf,
poliwag,4,johto-route-31-area,heartgold,30,,20,10,surf,
poliwag,4,johto-route-31-area,soulsilver,30,,20,10,surf,
poliwag,4,violet-city-area,gold,30,,19,15,surf,
poliwag,4,violet-city-area,silver,30,,19,15,surf,
poliwag,4,violet-city-area,crystal,30,,19,15,surf,
poliwag,4,violet-city-area,heartgold,30,,20,10,surf,
poliwag,4,violet-city-area,soulsilver,30,,20,10,surf,
poliwag,4,ruins-of-alph-outside,gold,10,,40,40,super-rod,
poliwag,4,ruins-of-alph-outside,silver,10,,40,40,super-rod,
poliwag,4,ruins-of-alph-outside,crystal,10,,40,40,super-rod,
poliwag,4,ruins-of-alph-outside,heartgold,10,,40,40,super-rod,
poliwag,4,ruins-of-alph-outside,soulsilver,10,,40,40,super-rod,
poliwag,4,ilex-forest-area,gold,10,,40,40,super-rod,
poliwag,4,ilex-forest-area,silver,10,,40,40,super-rod,
poliwag,4,ilex-forest-area,crystal,10,,40,40,super-rod,
poliwag,4,ilex-forest-area,heartgold,10,,40,40,super-rod,
poliwag,4,ilex-forest-area,soulsilver,10,,40,40,super-rod,
poliwag,4,johto-route-35-area,gold,10,,40,40,super-rod,
poliwag,4,johto-route-35-area,silver,10,,40,40,super-rod,
poliwag,4,johto-route-35-area,crystal,10,,40,40,super-rod,
poliwag,4,johto-route-35-area,heartgold,10,,40,40,super-rod,
poliwag,4,johto-route-35-area,soulsilver,10,,40,40,super-rod,
poliwag,4,ecruteak-city-area,gold,30,,19,15,surf,
poliwag,4,ecruteak-city-area,silver,30,,19,15,surf,
poliwag,4,ecruteak-city-area,crystal,30,,19,15,surf,
poliwag,4,ecruteak-city-area,heartgold,30,,20,10,surf,
poliwag,4,ecruteak-city-area,soulsilver,30,,20,10,surf,
poliwag,4,johto-route-43-area,gold,10,,40,40,super-rod,
poliwag,4,johto-route-43-area,silver,10,,40,40,super-rod,
poliwag,4,johto-route-43-area,crystal,10,,40,40,super-rod,
poliwag,4,johto-route-43-area,heartgold,10,,40,40,super-rod,
poliwag,4,johto-route-43-area,soulsilver,10,,40,40,super-rod,
poliwag,4,johto-route-44-area,gold,30,,24,20,surf,
poliwag,4,johto-route-44-area,silver,30,,24,20,surf,
poliwag,4,johto-route-44-area,crystal,30,,24,20,surf,
poliwag,4,johto-route-44-area,heartgold,30,,25,15,surf,
poliwag,4,johto-route-44-area,soulsilver,30,,25,15,surf,
poliwag,4,blackthorn-city-area,gold,10,,40,40,super-rod,
poliwag,4,blackthorn-city-area,silver,10,,40,40,super-rod,
poliwag,4,blackthorn-city-area,crystal,10,,40,40,super-rod,
poliwag,4,blackthorn-city-area,heartgold,10,,40,40,super-rod,
poliwag,4,blackthorn-city-area,soulsilver,10,,40,40,super-rod,
poliwag,4,johto-route-45-area,heartgold,10,,40,40,super-rod,
poliwag,4,johto-route-45-area,soulsilver,10,,40,40,super-rod,
poliwag,4,mt-moon-mt-moon-square,heartgold,60,,35,35,surf,
poliwag,4,mt-moon-mt-moon-square,soulsilver,60,,35,35,surf,
poliwag,4,unknown-all-poliwag-area,heartgold,1,,35,35,surf,
poliwag,4,unknown-all-poliwag-area,soulsilver,1,,35,35,surf,
poliwag,4,seafoam-islands-b3f,red,50,,10,10,good-rod,
poliwag,4,seafoam-islands-b3f,blue,50,,10,10,good-rod,
poliwag,4,seafoam-islands-b3f,yellow,50,,10,10,good-rod,
poliwag,4,seafoam-islands-b4f,red,50,,10,10,good-rod,
poliwag,4,seafoam-islands-b4f,blue,50,,10,10,good-rod,
poliwag,4,seafoam-islands-b4f,yellow,50,,10,10,good-rod,
poliwag,4,johto-route-47-cave-gate,heartgold,5,,40,40,super-rod,
poliwag,4,johto-route-47-cave-gate,soulsilver,5,,40,40,super-rod,
poliwag,4,mt-silver-outside,gold,10,,39,35,surf,
poliwag,4,mt-silver-outside,silver,10,,39,35,surf,
poliwag,4,mt-silver-outside,crystal,10,,39,35,surf,
poliwag,4,mt-silver-outside,heartgold,4,,40,30,surf,
poliwag,4,mt-silver-outside,soulsilver,4,,40,30,surf,
poliwag,4,kanto-route-12-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-12-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-12-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-sea-route-19-area,red,50,,10,10,good-rod,
poliwag,4,kanto-sea-route-19-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-sea-route-19-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-sea-route-20-area,red,50,,10,10,good-rod,
poliwag,4,kanto-sea-route-20-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-sea-route-20-area,yellow,50,,10,10,good-rod,
poliwag,4,cinnabar-island-area,red,50,,10,10,good-rod,
poliwag,4,cinnabar-island-area,blue,50,,10,10,good-rod,
poliwag,4,cinnabar-island-area,yellow,50,,10,10,good-rod,
poliwag,4,viridian-city-area,red,25,,15,15,super-rod,
poliwag,4,viridian-city-area,blue,25,,15,15,super-rod,
poliwag,4,viridian-city-area,yellow,10,,10,10,super-rod,
poliwag,4,viridian-city-area,gold,30,,9,5,surf,
poliwag,4,viridian-city-area,silver,30,,9,5,surf,
poliwag,4,viridian-city-area,crystal,30,,9,5,surf,
poliwag,4,viridian-city-area,firered,40,,25,15,super-rod,
poliwag,4,viridian-city-area,leafgreen,40,,25,15,super-rod,
poliwag,4,viridian-city-area,heartgold,30,,5,5,surf,
poliwag,4,viridian-city-area,soulsilver,30,,5,5,surf,
poliwag,4,cerulean-city-area,red,50,,10,10,good-rod,
poliwag,4,cerulean-city-area,blue,50,,10,10,good-rod,
poliwag,4,cerulean-city-area,yellow,50,,10,10,good-rod,
poliwag,4,vermilion-city-area,red,50,,10,10,good-rod,
poliwag,4,vermilion-city-area,blue,50,,10,10,good-rod,
poliwag,4,vermilion-city-area,yellow,50,,10,10,good-rod,
poliwag,4,celadon-city-area,red,50,,10,10,good-rod,
poliwag,4,celadon-city-area,blue,50,,10,10,good-rod,
poliwag,4,celadon-city-area,yellow,50,,10,10,good-rod,
poliwag,4,fuchsia-city-area,red,50,,10,10,good-rod,
poliwag,4,fuchsia-city-area,blue,50,,10,10,good-rod,
poliwag,4,fuchsia-city-area,yellow,50,,10,10,good-rod,
poliwag,4,fuchsia-city-area,firered,20,,15,5,good-rod,
poliwag,4,fuchsia-city-area,leafgreen,20,,15,5,good-rod,
poliwag,4,pallet-town-area,red,25,,15,15,super-rod,
poliwag,4,pallet-town-area,blue,25,,15,15,super-rod,
poliwag,4,pallet-town-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-route-28-area,gold,30,,39,35,surf,
poliwag,4,kanto-route-28-area,silver,30,,39,35,surf,
poliwag,4,kanto-route-28-area,crystal,30,,39,35,surf,
poliwag,4,kanto-route-28-area,heartgold,30,,35,35,surf,
poliwag,4,kanto-route-28-area,soulsilver,30,,35,35,surf,
poliwag,4,kanto-route-6-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-6-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-6-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-route-6-area,gold,10,,40,40,super-rod,
poliwag,4,kanto-route-6-area,silver,10,,40,40,super-rod,
poliwag,4,kanto-route-6-area,crystal,10,,40,40,super-rod,
poliwag,4,kanto-route-6-area,firered,40,,25,15,super-rod,
poliwag,4,kanto-route-6-area,leafgreen,40,,25,15,super-rod,
poliwag,4,kanto-route-6-area,heartgold,10,,40,40,super-rod,
poliwag,4,kanto-route-6-area,soulsilver,10,,40,40,super-rod,
poliwag,4,kanto-route-10-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-10-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-10-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-route-11-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-11-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-11-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-route-13-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-13-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-13-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-route-17-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-17-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-17-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-route-18-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-18-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-18-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-sea-route-21-area,red,50,,10,10,good-rod,
poliwag,4,kanto-sea-route-21-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-sea-route-21-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-route-22-area,red,25,,15,15,super-rod,
poliwag,4,kanto-route-22-area,blue,25,,15,15,super-rod,
poliwag,4,kanto-route-22-area,yellow,20,,15,15,super-rod,
poliwag,4,kanto-route-22-area,gold,30,,9,4,surf,
poliwag,4,kanto-route-22-area,silver,30,,9,4,surf,
poliwag,4,kanto-route-22-area,crystal,30,,9,4,surf,
poliwag,4,kanto-route-22-area,firered,40,,25,15,super-rod,
poliwag,4,kanto-route-22-area,leafgreen,40,,25,15,super-rod,
poliwag,4,kanto-route-22-area,heartgold,30,,5,5,surf,
poliwag,4,kanto-route-22-area,soulsilver,30,,5,5,surf,
poliwag,4,kanto-route-24-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-24-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-24-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-route-25-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-25-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-25-area,yellow,50,,10,10,good-rod,
poliwag,4,kanto-route-25-area,firered,40,,25,15,super-rod,
poliwag,4,kanto-route-25-area,leafgreen,40,,25,15,super-rod,
poliwag,4,cerulean-cave-1f,red,50,,10,10,good-rod,
poliwag,4,cerulean-cave-1f,blue,50,,10,10,good-rod,
poliwag,4,cerulean-cave-1f,yellow,50,,10,10,good-rod,
poliwag,4,cerulean-cave-1f,firered,40,,25,15,super-rod,
poliwag,4,cerulean-cave-1f,leafgreen,40,,25,15,super-rod,
poliwag,4,cerulean-cave-1f,heartgold,30,time-night,40,40,super-rod,
poliwag,4,cerulean-cave-1f,soulsilver,30,time-night,40,40,super-rod,
poliwag,4,cerulean-cave-2f,heartgold,30,time-night,40,40,super-rod,
poliwag,4,cerulean-cave-2f,soulsilver,30,time-night,40,40,super-rod,
poliwag,4,cerulean-cave-b1f,red,50,,10,10,good-rod,
poliwag,4,cerulean-cave-b1f,blue,50,,10,10,good-rod,
poliwag,4,cerulean-cave-b1f,yellow,50,,10,10,good-rod,
poliwag,4,cerulean-cave-b1f,firered,40,,25,15,super-rod,
poliwag,4,cerulean-cave-b1f,leafgreen,40,,25,15,super-rod,
poliwag,4,cerulean-cave-b1f,heartgold,30,time-night,40,40,super-rod,
poliwag,4,cerulean-cave-b1f,soulsilver,30,time-night,40,40,super-rod,
poliwag,4,kanto-route-23-area,red,50,,10,10,good-rod,
poliwag,4,kanto-route-23-area,blue,50,,10,10,good-rod,
poliwag,4,kanto-route-23-area,yellow,30,,30,30,super-rod,
poliwag,4,kanto-route-23-area,firered,40,,25,15,super-rod,
poliwag,4,kanto-route-23-area,leafgreen,40,,25,15,super-rod,
poliwag,4,kanto-safari-zone-middle,red,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-middle,blue,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-middle,yellow,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-middle,firered,20,,15,5,good-rod,
poliwag,4,kanto-safari-zone-middle,leafgreen,20,,15,5,good-rod,
poliwag,4,kanto-safari-zone-area-1-east,red,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-area-1-east,blue,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-area-1-east,yellow,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-area-1-east,firered,20,,15,5,good-rod,
poliwag,4,kanto-safari-zone-area-1-east,leafgreen,20,,15,5,good-rod,
poliwag,4,kanto-safari-zone-area-2-north,red,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-area-2-north,blue,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-area-2-north,yellow,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-area-2-north,firered,20,,15,5,good-rod,
poliwag,4,kanto-safari-zone-area-2-north,leafgreen,20,,15,5,good-rod,
poliwag,4,kanto-safari-zone-area-3-west,red,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-area-3-west,blue,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-area-3-west,yellow,50,,10,10,good-rod,
poliwag,4,kanto-safari-zone-area-3-west,firered,20,,15,5,good-rod,
poliwag,4,kanto-safari-zone-area-3-west,leafgreen,20,,15,5,good-rod,
poliwag,4,vermilion-city-ss-anne-dock,red,50,,10,10,good-rod,
poliwag,4,vermilion-city-ss-anne-dock,blue,50,,10,10,good-rod,
poliwag,4,berry-forest-area,firered,20,,15,5,good-rod,
poliwag,4,berry-forest-area,leafgreen,20,,15,5,good-rod,
poliwag,4,icefall-cave-entrance,firered,40,,25,15,super-rod,
poliwag,4,icefall-cave-entrance,leafgreen,40,,25,15,super-rod,
poliwag,4,cape-brink-area,firered,40,,25,15,super-rod,
poliwag,4,cape-brink-area,leafgreen,40,,25,15,super-rod,
poliwag,4,ruin-valley-area,firered,40,,25,15,super-rod,
poliwag,4,ruin-valley-area,leafgreen,40,,25,15,super-rod,
poliwag,4,four-island-area,firered,40,,25,15,super-rod,
poliwag,4,four-island-area,leafgreen,40,,25,15,super-rod,
poliwag,4,unova-victory-road-unknown-area-53,black,1,,55,35,super-rod,
poliwag,4,unova-victory-road-unknown-area-53,white,1,,55,35,super-rod,
poliwag,4,unova-victory-road-unknown-area-58,black,1,,55,35,super-rod,
poliwag,4,unova-victory-road-unknown-area-58,white,1,,55,35,super-rod,
poliwag,4,giant-chasm-area,black,1,,55,35,super-rod,
poliwag,4,giant-chasm-area,white,1,,55,35,super-rod,
poliwag,4,giant-chasm-area,black-2,1,,70,50,super-rod,
poliwag,4,giant-chasm-area,white-2,1,,70,50,super-rod,
poliwag,4,giant-chasm-forest-cave,black,1,,55,35,super-rod,
poliwag,4,giant-chasm-forest-cave,white,1,,55,35,super-rod,
poliwag,4,wellspring-cave-area,black,1,,55,35,super-rod,
poliwag,4,wellspring-cave-area,white,1,,55,35,super-rod,
poliwag,4,wellspring-cave-area,black-2,1,,70,60,super-rod,
poliwag,4,wellspring-cave-area,white-2,1,,70,60,super-rod,
poliwag,4,unova-route-6-area,black,1,,55,35,super-rod,
